unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"93E6821E-429B-40FD-E053-6B04A8C0C1DF","155000","2019-08-27","BL0 9PP","T","N","F","","10","ANNIE STREET","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-429B-40FD-E053-6B04A8C0C1DF/current"
"8A78B2AF-866C-5CB0-E053-6B04A8C0F504","157500","2019-04-15","BL0 9PP","T","N","F","","12","ANNIE STREET","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-866C-5CB0-E053-6B04A8C0F504/current"
"9B361206-71FF-1904-E053-6B04A8C0EEB5","190000","2019-11-22","BL0 9PS","T","N","L","","227","BOLTON ROAD WEST","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-71FF-1904-E053-6B04A8C0EEB5/current"
"919FEC05-2F9B-9A90-E053-6C04A8C0A300","175000","2019-07-29","BL0 9PS","S","N","F","","241","BOLTON ROAD WEST","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-2F9B-9A90-E053-6C04A8C0A300/current"
"8A78B2AF-8B9A-5CB0-E053-6B04A8C0F504","159000","2019-05-09","BL0 9PT","T","N","L","","2","HAZEL STREET","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8B9A-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-8B5D-5CB0-E053-6B04A8C0F504","178000","2019-04-29","BL0 9PT","T","N","L","","14","HAZEL STREET","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8B5D-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-A22B-53DB-E053-6C04A8C03649","168000","2019-06-27","BL0 9PT","T","N","L","","20","HAZEL STREET","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A22B-53DB-E053-6C04A8C03649/current"
"8F1B26BD-A77C-53DB-E053-6C04A8C03649","170500","2019-05-24","BL0 9PX","T","N","L","","252","BOLTON ROAD WEST","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A77C-53DB-E053-6C04A8C03649/current"
"919FEC05-3382-9A90-E053-6C04A8C0A300","169000","2019-07-31","BL0 9PZ","S","N","F","","1","CHESTER DRIVE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-3382-9A90-E053-6C04A8C0A300/current"
"8A78B2AF-899E-5CB0-E053-6B04A8C0F504","169000","2019-04-26","BL0 9QA","S","N","F","","39","LANCASTER AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-899E-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-36E0-0253-E053-6B04A8C08E51","162500","2019-06-20","BL0 9QA","S","N","F","","61","LANCASTER AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-36E0-0253-E053-6B04A8C08E51/current"
"93E6821E-4693-40FD-E053-6B04A8C0C1DF","151000","2019-09-12","BL0 9QF","T","N","L","","288","BOLTON ROAD WEST","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-4693-40FD-E053-6B04A8C0C1DF/current"
"9B361206-5E09-1904-E053-6B04A8C0EEB5","295000","2019-09-25","BL0 9QQ","S","N","L","","15","STONE CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-5E09-1904-E053-6B04A8C0EEB5/current"
"8A78B2AF-86F8-5CB0-E053-6B04A8C0F504","199995","2019-04-23","BL0 9QR","S","N","L","","23","HOLCOMBE LEE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-86F8-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-399F-0253-E053-6B04A8C08E51","175000","2019-06-21","BL0 9QY","S","N","L","","358","BOLTON ROAD WEST","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-399F-0253-E053-6B04A8C08E51/current"
"8355F008-F862-55C5-E053-6B04A8C0D090","210000","2019-02-01","BL0 9QZ","S","N","L","","361","BOLTON ROAD WEST","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-F862-55C5-E053-6B04A8C0D090/current"
"8F1B26BD-A656-53DB-E053-6C04A8C03649","165000","2019-07-05","BL0 9RE","S","N","F","","92","RIPON HALL AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A656-53DB-E053-6C04A8C03649/current"
"85866A64-B534-143F-E053-6B04A8C06A15","170000","2019-02-28","BL0 9RG","T","N","L","","17","POT GREEN","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B534-143F-E053-6B04A8C06A15/current"
"85866A65-919A-143F-E053-6B04A8C06A15","275000","2019-02-08","BL0 9RQ","D","N","F","","89","SUMMERSEAT LANE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/85866A65-919A-143F-E053-6B04A8C06A15/current"
"93E6821E-8489-40FD-E053-6B04A8C0C1DF","249950","2019-08-29","BL0 9RU","S","N","L","","486","BOLTON ROAD WEST","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-8489-40FD-E053-6B04A8C0C1DF/current"
"87E1551E-277D-6405-E053-6C04A8C0B2EE","173000","2019-03-14","BL0 9RZ","T","N","F","","21","PARK ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-277D-6405-E053-6C04A8C0B2EE/current"
"93E6821F-2990-40FD-E053-6B04A8C0C1DF","275000","2019-06-27","BL0 9SN","S","N","L","","42","LONGSIGHT ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821F-2990-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-45F5-40FD-E053-6B04A8C0C1DF","160000","2019-09-10","BL0 9SQ","S","N","L","","7","SPRING CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-45F5-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-45E3-40FD-E053-6B04A8C0C1DF","179000","2019-08-15","BL0 9SQ","S","N","L","","17","SPRING CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-45E3-40FD-E053-6B04A8C0C1DF/current"
"8CAC1318-36AF-0253-E053-6B04A8C08E51","302500","2019-06-14","BL0 9SS","S","N","F","","3","WESTGATE AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-36AF-0253-E053-6B04A8C08E51/current"
"919FEC05-2F2C-9A90-E053-6C04A8C0A300","280000","2019-08-14","BL0 9SS","S","N","L","","8","WESTGATE AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-2F2C-9A90-E053-6C04A8C0A300/current"
"85866A64-B61B-143F-E053-6B04A8C06A15","261000","2019-01-15","BL0 9ST","S","N","L","","4","SOUTHFIELD ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B61B-143F-E053-6B04A8C06A15/current"
"85866A64-B6D2-143F-E053-6B04A8C06A15","229995","2019-02-19","BL0 9SU","S","N","L","","3","SPRINGFIELD ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B6D2-143F-E053-6B04A8C06A15/current"
"85866A64-B7A6-143F-E053-6B04A8C06A15","240000","2019-02-21","BL0 9SX","S","N","F","","8","STRETTON ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B7A6-143F-E053-6B04A8C06A15/current"
"965B6D91-5716-95E4-E053-6C04A8C07729","193000","2019-09-20","BL0 9SZ","S","N","F","","50","LONGSIGHT ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-5716-95E4-E053-6C04A8C07729/current"
"919FEC05-775B-9A90-E053-6C04A8C0A300","305000","2019-07-16","BL0 9TR","D","N","F","","107","SUMMERSEAT LANE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-775B-9A90-E053-6C04A8C0A300/current"
"8355F009-1980-55C5-E053-6B04A8C0D090","290000","2019-02-07","BL0 9TY","D","N","L","","9","CALDY DRIVE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-1980-55C5-E053-6B04A8C0D090/current"
"965B6D91-53CC-95E4-E053-6C04A8C07729","320000","2019-01-17","BL0 9UH","D","N","L","","20","MOSLEY AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-53CC-95E4-E053-6C04A8C07729/current"
"93E6821E-854F-40FD-E053-6B04A8C0C1DF","155500","2019-07-10","BL0 9UQ","T","N","F","","4","HAMER STREET","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-854F-40FD-E053-6B04A8C0C1DF/current"
"8A78B2AF-8C74-5CB0-E053-6B04A8C0F504","180000","2019-05-15","BL0 9UT","S","N","L","","36","NEWCOMBE ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8C74-5CB0-E053-6B04A8C0F504/current"
"85866A64-F6A2-143F-E053-6B04A8C06A15","225000","2019-03-15","BL0 9UZ","S","N","L","","7","HAWTHORN AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F6A2-143F-E053-6B04A8C06A15/current"
"87E1551E-294D-6405-E053-6C04A8C0B2EE","195000","2019-03-15","BL0 9UZ","S","N","L","","25","HAWTHORN AVENUE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-294D-6405-E053-6C04A8C0B2EE/current"
"965B6D91-5AAE-95E4-E053-6C04A8C07729","324950","2019-09-20","BL0 9WE","D","N","L","","25","LANSDOWNE CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-5AAE-95E4-E053-6C04A8C07729/current"
"8A78B2AF-8C4B-5CB0-E053-6B04A8C0F504","260500","2019-05-10","BL0 9WG","D","N","L","","8","MAYBURY CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8C4B-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-8C5D-5CB0-E053-6B04A8C0F504","299950","2019-04-05","BL0 9WH","D","N","L","","5","SILVERMERE CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8C5D-5CB0-E053-6B04A8C0F504/current"
"9B361206-758D-1904-E053-6B04A8C0EEB5","160000","2019-11-29","BL0 9XA","S","N","F","","3","GAINSBOROUGH ROAD","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-758D-1904-E053-6B04A8C0EEB5/current"
"8CAC1318-34AA-0253-E053-6B04A8C08E51","197950","2019-04-15","BL0 9XB","S","N","L","","11","FERNVIEW DRIVE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-34AA-0253-E053-6B04A8C08E51/current"
"9B361206-3556-1904-E053-6B04A8C0EEB5","261000","2019-09-26","BL0 9XE","D","N","L","","14","PINEWOOD CRESCENT","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-3556-1904-E053-6B04A8C0EEB5/current"
"919FEC05-7788-9A90-E053-6C04A8C0A300","252000","2019-08-09","BL0 9XU","T","N","F","","12","ENGEL CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-7788-9A90-E053-6C04A8C0A300/current"
"9B361206-3770-1904-E053-6B04A8C0EEB5","299950","2019-09-20","BL0 9YL","D","N","F","","12","RIVINGTON HALL CLOSE","RAMSBOTTOM","BURY","BURY","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-3770-1904-E053-6B04A8C0EEB5/current"
"8F1B26BD-A3BB-53DB-E053-6C04A8C03649","290000","2019-07-01","BL1 3EU","S","N","F","","179","ELGIN STREET","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A3BB-53DB-E053-6C04A8C03649/current"
"9B361206-5DD5-1904-E053-6B04A8C0EEB5","221000","2019-11-15","BL1 3LS","S","N","L","","322","TEMPLE DRIVE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-5DD5-1904-E053-6B04A8C0EEB5/current"
"93E6821E-45D8-40FD-E053-6B04A8C0C1DF","210000","2019-09-10","BL1 4DL","S","N","L","","8","WESTWOOD ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-45D8-40FD-E053-6B04A8C0C1DF/current"
"87E1551E-E24A-6405-E053-6C04A8C0B2EE","190000","2019-03-18","BL1 4DP","T","N","F","","16","HARTINGTON ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-E24A-6405-E053-6C04A8C0B2EE/current"
"965B6D91-8173-95E4-E053-6C04A8C07729","162000","2019-10-17","BL1 4EH","S","N","L","","9","LEIGHTON AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-8173-95E4-E053-6C04A8C07729/current"
"8CAC1318-6E16-0253-E053-6B04A8C08E51","280000","2019-05-23","BL1 4ER","D","N","L","","9","BURLINGTON DRIVE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6E16-0253-E053-6B04A8C08E51/current"
"85866A64-F3C6-143F-E053-6B04A8C06A15","235000","2019-01-28","BL1 4ET","D","N","F","","17","BLOOMSBURY CRESCENT","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F3C6-143F-E053-6B04A8C06A15/current"
"8F1B26BE-9687-53DB-E053-6C04A8C03649","249000","2019-05-10","BL1 4EX","D","N","L","","9","SALISBURY AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-9687-53DB-E053-6C04A8C03649/current"
"8355F009-2B9C-55C5-E053-6B04A8C0D090","220000","2019-01-14","BL1 4EX","D","N","L","","14","SALISBURY AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-2B9C-55C5-E053-6B04A8C0D090/current"
"8A78B2AF-8ACC-5CB0-E053-6B04A8C0F504","173000","2019-05-07","BL1 4LX","S","N","F","","11","FIFTH AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8ACC-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-D035-53DB-E053-6C04A8C03649","235000","2019-05-13","BL1 4LX","S","N","L","","23","FIFTH AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-D035-53DB-E053-6C04A8C03649/current"
"8A78B2AF-85F6-5CB0-E053-6B04A8C0F504","160000","2019-03-04","BL1 4LX","S","N","L","","39","FIFTH AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-85F6-5CB0-E053-6B04A8C0F504/current"
"93E6821E-439F-40FD-E053-6B04A8C0C1DF","230000","2019-09-19","BL1 4LY","S","N","L","","44","FIFTH AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-439F-40FD-E053-6B04A8C0C1DF/current"
"98C75471-FB9B-72E9-E053-6B04A8C042F0","275000","2019-10-23","BL1 4LZ","D","N","F","","4","KINLOCH DRIVE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-FB9B-72E9-E053-6B04A8C042F0/current"
"9B361207-0A72-1904-E053-6B04A8C0EEB5","285000","2019-11-15","BL1 4LZ","D","N","F","","32","KINLOCH DRIVE","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/9B361207-0A72-1904-E053-6B04A8C0EEB5/current"
"87E1551E-287E-6405-E053-6C04A8C0B2EE","180000","2019-03-22","BL1 4NB","S","N","L","","115","TUDOR AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-287E-6405-E053-6C04A8C0B2EE/current"
"965B6D91-8131-95E4-E053-6C04A8C07729","247000","2019-09-27","BL1 4NB","S","N","F","","151","TUDOR AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-8131-95E4-E053-6C04A8C07729/current"
"93E6821F-294D-40FD-E053-6B04A8C0C1DF","230000","2019-08-09","BL1 4NE","T","N","F","","5","SOMERSET ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821F-294D-40FD-E053-6B04A8C0C1DF/current"
"87E1551E-DDB1-6405-E053-6C04A8C0B2EE","232500","2019-02-15","BL1 4NE","T","N","F","","26","SOMERSET ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-DDB1-6405-E053-6C04A8C0B2EE/current"
"98C75471-CB88-72E9-E053-6B04A8C042F0","184000","2019-11-01","BL1 4NF","T","N","L","","56","SOMERSET ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-CB88-72E9-E053-6B04A8C042F0/current"
"9B361206-3A71-1904-E053-6B04A8C0EEB5","235000","2019-11-18","BL1 4PE","T","N","F","","164","CHORLEY NEW ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-3A71-1904-E053-6B04A8C0EEB5/current"
"8F1B26BD-A6E2-53DB-E053-6C04A8C03649","232000","2019-06-18","BL1 4PQ","S","N","L","","45","DEVONSHIRE ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A6E2-53DB-E053-6C04A8C03649/current"
"9B361206-37B9-1904-E053-6B04A8C0EEB5","235000","2019-11-22","BL1 4PQ","S","N","L","","46","DEVONSHIRE ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-37B9-1904-E053-6B04A8C0EEB5/current"
"9B361206-3AE0-1904-E053-6B04A8C0EEB5","165000","2019-12-16","BL1 4RG","T","N","F","","137","PARK ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-3AE0-1904-E053-6B04A8C0EEB5/current"
"8CAC1319-0255-0253-E053-6B04A8C08E51","232000","2019-05-31","BL1 4RG","T","N","L","","161","PARK ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-0255-0253-E053-6B04A8C08E51/current"
"919FEC05-5CEC-9A90-E053-6C04A8C0A300","161000","2019-08-08","BL1 4RS","T","N","L","","53","BERTRAND ROAD","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5CEC-9A90-E053-6C04A8C0A300/current"
"965B6D91-5AD1-95E4-E053-6C04A8C07729","242500","2019-09-26","BL1 5EG","S","N","L","","10","LINGMELL CLOSE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-5AD1-95E4-E053-6C04A8C07729/current"
"8F1B26BD-A3F2-53DB-E053-6C04A8C03649","260000","2019-07-16","BL1 5ER","S","N","L","","16","VERDURE AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A3F2-53DB-E053-6C04A8C03649/current"
"98C75472-0AB3-72E9-E053-6B04A8C042F0","220000","2019-10-25","BL1 5ER","S","N","L","","18","VERDURE AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0AB3-72E9-E053-6B04A8C042F0/current"
"85866A65-91BB-143F-E053-6B04A8C06A15","225000","2019-02-28","BL1 5ER","S","N","L","","21","VERDURE AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/85866A65-91BB-143F-E053-6B04A8C06A15/current"
"93E6821E-4274-40FD-E053-6B04A8C0C1DF","283000","2019-08-30","BL1 5ER","S","N","L","","32","VERDURE AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-4274-40FD-E053-6B04A8C0C1DF/current"
"9B361206-3A96-1904-E053-6B04A8C0EEB5","275000","2019-12-06","BL1 5EX","T","N","F","","8","HASLAM HALL MEWS","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-3A96-1904-E053-6B04A8C0EEB5/current"
"93E6821E-893B-40FD-E053-6B04A8C0C1DF","270000","2019-07-29","BL1 5HP","S","N","L","","157","NEW HALL LANE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-893B-40FD-E053-6B04A8C0C1DF/current"
"85866A64-DD89-143F-E053-6B04A8C06A15","290000","2019-02-01","BL1 5HS","S","N","L","","9","SOMERDALE AVENUE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-DD89-143F-E053-6B04A8C06A15/current"
"93E6821E-453D-40FD-E053-6B04A8C0C1DF","295000","2019-08-28","BL1 5HT","S","N","F","","7","COPELAND MEWS","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-453D-40FD-E053-6B04A8C0C1DF/current"
"8CAC1318-3667-0253-E053-6B04A8C08E51","245000","2019-05-30","BL1 5HT","D","N","F","","13","COPELAND MEWS","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-3667-0253-E053-6B04A8C08E51/current"
"9B361206-750A-1904-E053-6B04A8C0EEB5","305000","2019-11-15","BL1 5HW","S","N","F","","69","ALBERT ROAD WEST","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-750A-1904-E053-6B04A8C0EEB5/current"
"8355F009-2F41-55C5-E053-6B04A8C0D090","250000","2019-01-25","BL1 5HZ","S","N","L","","212","GREENMOUNT LANE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-2F41-55C5-E053-6B04A8C0D090/current"
"8A78B2AF-88A4-5CB0-E053-6B04A8C0F504","240000","2019-05-08","BL1 5HZ","S","N","L","","218","GREENMOUNT LANE","","BOLTON","BOLTON","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-88A4-5CB0-E053-6B04A8C0F504/current"
